,Tweetler,Duygu
1334,telefon aldım Turkcell den Vodafone çevirmek bu şifre vermeleri lazımmış kaç saattir yok sinir oldum kuzu,0
1335,beş gündür Turkcell den mesaj gelmiyordu bugün seni özledim Turkcell yazıp gönderdim kontör,0
1336,olmasa telefonum mesaj özelliğini unutacak artık posEmos,0
1337,yazık bence Turkcell mobil ödemeyle yemek sipariş et posEmos posEmos,1
1338,orospusun Turkcell biliyorsun paketimin bittiğini inadına mesaj atıyorsun posEmos posEmos,0
1339,evet katılıyorum Mehmet'sim Turkcell in kekeme gücü mükemmelle hiç bu yerde cekmio negEmos,0
1340,Superonline yine birincil dns sunucusu hatası verdi baglanamiyorum,0
1341,madem bitti yenilemesi gerekir Turkcell ilginç mağdursun posEmos,0
1342,hayat paylaşınca güzel boşuna dememişler posEmos,1
1343,bugün mesaj atmadın hayırdır küs müyüz yoka rahatsız mısın,0
1344,turkcellmuzik yaşasın manga yaşasın Turkcell posEmos,1
1345,alara şimdi derin nefes al beynine oksijen gitsin ayrıca Turkcell bana bokluk yaptı,0
1346,zaman Turkcell le bağlan hayata posEmos,1
1347,aralar sadece beni düşünen tek Turkcell var,1
1348,Turkcell saygı çerçevesinde düzeyli bir dostluğumuz var bana yapamazlar öyle birşey posEmos posEmos,1
1349,çekemeyen anten taksın sticker dağıtmış ben yaptırsam özel olarak posEmos,1
1350,teşekkür ederim Turkcell üzerinden İnternet bağlanırken sorun yaşam anlam veremedim geçti teşekkürler,1
1351,gecenin ünde hat kesilir mi beyefendiler arama merkezini arayamıyorum net şifremi hatrlamyorum iletişim algınız farklı,0
1352,İnternet paketim bitmedi bitmesi gerekiyordu buyursun Turkcell posEmos,1
1353,zaman evet bağlantı dns bir alakası olabilir Superonline arada gidip geliyor,0
1354,İnternet'ime yaklaşık haftadır dümdüz sövüyorum yemde öyle böyle değil sanırım artık Superonline zamanı geldi üzgünüm Uydunet'e,1
1355,sen çektin dan hala bir tepki yok iyi liyim geçmiş olsun Denis'tir artık hakettiler negEmos,1
1356,capstone boşverip Superonline başladım şuan ah ah,1
1357,Turkcell umarım bundan sonra kafasına sarı anten geçiren mı mı konuşan ayağına inşaat çizmesi giyen çocukları kullanmazsın reklamlarında,0
1358,serdar Erener ülkenin eniyi reklamcılarından biriymiş bunu in üzerinde müşterisi kaçana sormak lazım hata Turkcell in kalitesinde mi,0
1359,hüzün umut belirsizlik,0
1360,saat süper normalde Atatürk'ten gidiyorum Turkcell Sunexpress kampanyasından yararlandım ucuza geldi baya posEmos posEmos,1
1361,hayat paylaşınca güzel posEmos,1
1362,mahalleden Superonline geçse iyiymiş,1
1363,Turkcell iyice aştı kendini dakikada mesaj gönderilir mi insan içlerinden başkasındandır umutlanıyor insafsızlaaaaar,0
1364,meğerse hesabını çalanlar beni kazıklamışlar tl kazık girmiş oldu faturama Turkcell konuyla ilgili,0
1365,inanır mısınız anda İnternet paketim yok hatta tl mden gitmiyor Turkcell bizi kazıklayacak canım posEmos,0
1366,evrakım ödemem tamam tel kapalı ağır hastam var lanet olsun sana Turkcell ölmek istiyorummmm,0
1367,pahalı dedim dışarıdan almak lazım dedim olmadı kayıtla uğraşacağıma Turkcell den istedim keşke aylık seçenek sunsalar,1
1368,iyi tanırım kendisini Turkcell tim Gürkan abi dedinmi bende akan sular durur turkcelltimgurhanabiyitanıyaninsanlartanıyorum,1
1369,var domino düzenliydi belli saatlerde atardı Turkcell işi düşünce atıyor posEmos,0
1370,varsa Allah tan durexte falan çalışmıyorsun,0
1371,bir bayilik sisteminiz var annemin kimlik bilgilerine imzasına kadar şeyi kopya etmişler,0
1372,cem yilmazin oynadigi Turkcell reklam öyle gülme krizndeym süper yapmislar dd posEmos,1
1373,komik reklamlar komik Bonus kart ın kafa reklamları kadar komik gözlerimizi devire devire izliyoruz esprilisiniz,1
1374,iki gündür aynı saatte telefonumun bağlantısı komple gidiyor vs sıkıntı oluyor canımı sıkma Turkcell şuanda yok mesel negEmos,0
1375,ayvalık anda Turkcell çekmiyor,0
1376,kelimeyle hayat paylaşınca güzel posEmos,1
1377,ipohe tüm alakalı Turkcell Genoa büyük sıkıntılarım var çözüm bulabiliriz,0
1378,konturum bitti Turkcell mesaj birden etti sakin ol şampiyon negEmos,0
1379,sabah sabah Turkcell masteri hizmetleri morumuzu yedi resmen kit insanlar varis,0
1380,iyi gün kotu gün dostum mesaj atan Turkcell,1
1381,İnternet paketimin bitmesine rağmen hafta bedavadan kullanmıştım operatör yeni uyandı duruma seni solucan bizi Turkcell posEmos,0
1382,çok çukur bu mi kurtardı Turkcell,1
1383,Turkcell nasıl çeker lan bir yerden çekmiyor adam reklama verdiği parayla antenleri düzeltse ama posEmos,0
1384,benimde çok yedi Turkcel iptal ettiğim servisleri tekrar actilar filan simdi Vodafone'dayım gayet iyi hiç sorun yasamadım,0
1385,hiç hiç beğenmedim account kullanıyorum neye geldi kapristi birbirine,0
1386,eyvallah hayat paylaşınca güzel posEmos,1
1387,sendeki birütüsss ya Türkel görünümlü şahin gitti kontürler negEmos,0
1388,tarifeyi pek beğendim teşekkür ederim yardımlar tarife sanırım posEmos,1
1389,hayat paylaşınca güzel,1
1390,ben memnunum den posEmos,1
1391,parasineyseverelimde Turkcell günlük sms yapmaktan vazgeçsin,0
1392,kadınlara verdiği değerdir arkadaş nihhahaha posEmos,1
1393,sadece dakikam kaldı benimle landom gülerek dalga geçiyor senin dakikana kaldık posEmos,0
1394,oha Turkcell gol değil ulan ben geç öğrenci kampüslü bu tarifenizdeyim tl ilk fatura nereme,0
1395,evimde Turkcell bir şekilde çekmiyor incelenmesi yapmam gerekiyor teşekkürler,0
1396,dun Turkcell tepkilerimizden sonra bugün Turkcell Twitter sponsor olmuş tesadüf değil mi posEmos,1
1397,geceki Facebook gündemi Turkcell in sms fiyatini tl ye yükseltmesi,0
1398,ara kimse beni arayıp sormuyor Turkcell mesaj attiginda sevinecek hale geldim sevgili arkadaslarima duyurulur,0
1399,turkcellmuzik Turkcell teşekkürler fly to star live güzel Anadolu kartallarında duyduğumda resmen uçmuş oldu fly baba fly,1
1400,soru Turkcel win dan memnun olan bir Allah'ın kulu Varmı cevap var kim lan cevap turkseli̇n patronu belki di̇kkati̇ni̇ çeker,0
1401,gece saat itibariyle Turkcell den ayrılıyorum,0
1402,akrilik zaman geliyor kazikcilar,0
1403,oturun bizi gidelim vallaha gnctrkcll,1
1404,Turkcell in işi gücü yok sürekli bana çalışıyor posEmos posEmos,0
1405,Turkcell can faturalı canan posEmos posEmos,1
1406,turklereozgudavranislar pazartesi Perşembe Turkcell sinema bunu celsede sinemaya gitsek diye beklemek,1
1407,Turkcell dün lanse etti bugün koca bahariyedeki tim telefon yok Cell tim yere stok göndermemiş iş yapar Turkcell,0
1408,kadar detaylı kişisel bilgimizin Turkcell'de olmasına rağmen alakasız tanıtım Sims'lerinizi gönderiyorsunuz,0
1409,tl fatura ey Turkcell ay beceren sensin bebek selofanlar yine senden çıkıyor bu tongaya düştük anlamadım ama,0
1410,sağlık olsun büyüyünce bende Turkcell not kullanırım,1
1411,onu beğendik bide Twitter paketi bekliyoruz Turkcell den sınırsız Twin negEmos,1
1412,merhaba sizden cevaplayıp bastiginiz ödemeli arama kış ücret Aldi'sini biliyor muydunuz artık biliyorsunuz,0
1413,ben sutta ipine alım Turkcel posEmos,1
1414,milyon tane mesaj hakkim var kullanamıyorum Special Hanks to,0
1415,kadar fakirlerdiniz kampanya tanıtımı ısrarla çaldırıp kapatıyorsunuz yıllardır tonla para ödüyorum size yazıklar olsun,0
1416,sizlerden cevap bekliyorum,0
1417,İnternet pktm bitti yeniden yaptım çok pahalı öğrenciyi düşünmüyor posEmos,0
1418,Turkcell in abone bayisi Cook olduğu için yüzde olarak sayılar kucak kalacak istediğiniz mudur,1
1419,girsin cinsin Avea Vodafone kurum Turkcell kurum Turkcell Show tv Digiturk Karamehmet in ilginç dimi,0
1420,o masteri hizmetleri kukla ettiniz ama Turkcell beni sessimden tanirmis,0
1421,verilen sure içinde belgelerinizi tamamlamadiginiz için hatminiz aramalara kapatilmistir diyen koca bu alkış istiyorum,0
1422,Superonline çok iyi,1
1423,oha ama arkadaşla dk konuştuk tl kurum gitmiş resmen soyuldum Turkcell tarafından,0
1424,o Turkcel,0
1425,ortaya çıktığından beri Turkcell beni yalnız bırakmayan City dille isteklerine burdan teşekkürlerimi iletiyorum sağolun var olun,1
1426,Turkcell den artık kadar paraya saate kadar kadar konuş sms geri gelsin i̇stemi̇yorum,0
1427,oha Superonline bile kesiliyorsa ölelim negEmos,0
1428,birisinden mesaj beklediğin zaman gereksiz mesajlar gelir hiç mesaj atmayan arkadaslarn mesaj atar Turkcell seni yalnız bırakmaz,0
1429,bize yazmadığı bu odunca tank you yu bile eksik ediyor telefonun bipbipbip bide Turkcell heryerde çeker diyorlar alksjajn,0
1430,Turkcell haydi gel paketi enfes,1
1431,kilo musun Turkcell,0
1432,reklamlarınızdan nefret ediyorum,0
1433,benim Turkcell diğerleri Turkcell babamın oğluymuş ne savunuysam,1
1434,saat geçti hala bekliyorum aranmayı illa saat olması gereklimi çözüm merkezinin bana dönüş yapması merak ettim,0
1435,Turkcell ay gelen yüksek ötesi faturalarımla beni şaşırtmaya devam ediyor,0
1436,Gun'aydın,1
1437,Turkcell paylasinca güzel değil carpinca güzel,0
1438,faturalı hatlarda esnek avantajların olmasını diler başarılarınızın devamını dilerim hoşçakalın,1
1439,Vodafone yurtdışında kullanmak mantıklı ben Turkcell Avea'dan sorun yaşayanları gördüm Vodafone'da ben dahil sorun yaşamda,0
1440,i̇phone Türkiye i̇phone un yeni modeli i̇phone Turkcell tarafından satışa sunulacak,1
1441,kuzu Turkcell gündür mesaj atmıyor kesin başka var negEmos,0
1442,tesekkurler Turkcell,1
1443,çok ibnesin Turkcell galımsın Turkcell,0
1444,Superonline fiber İnternet hizmeti adresinizde varsa tavsiye ederim çok gizli hesapla kesilmiyor kimse aramıyor arada,1
1445,özturkcell reklamı komedi yaa posEmos posEmos,1
1446,ceo çapak dolsun Turkcell,0
1447,yıla Kadarki iyi yilbasi reklam Sarkis Turkcell in sene yeni bir cebin olsun Alain arayan olsun baslayandir,1
1448,son olsun günlük hayat paylaşınca güzel aynı yatakta bir yastığı mesela takipedenitakipederim,1
1449,bugün Turkcell den mesaj gelmeyince masteri hizmetlerini arayıp hem neyse sen mesulsun galiba bye Deyip kapattım,0
1450,seni seviyorum Turkcell iyi varsın posEmos,1
1451,Turkcell yönetiminden biriyle konuştum bana kamu alınıyor kararlar demişti,0
1452,Avea ya Vodafone yerde çekiyor bilemem ikisinin Turkcell hala çekemediği net,1
1453,lan Turkcell kadar kazık,0
1454,lanet olsun burdan Alican yeni telefon bununla Turkcell in camini Kirita'm,0
1455,biter cim cumartesi parandan kesice haberin olsun zira sana attığım sms in haddi hesabı yok Turkcell ay beni öpecek posEmos,0
1456,Turkcell yaa Selcan falan şiir çocuklar guduuuuu desem dinemi olmaz posEmos,1
1457,ben den kazandım bir tane hafta elime ulaşır sanırım,1
1458,lanet olsun Turkcell,0
1459,değil Turkcell cim sana teşekkür ediyorum tvistimde binküsür dk varmış benim sadece trkcll konuşabileceğim yöne değil,0
1460,çekmiyormuş diyerek çekmediğini dedikodusunu tasdik eden Vodafone kalitelisi pahalıymış diyerek Turkcell kaliteli dedi,1
1461,Bahçeşehir Unit tesekkurler Türkiye ye değer katanlar ödülü Turkcell ceo Süreyya Ciliv,1
1462,elektro Worth Atina sisin Turkcel senin emin çakaldınız lan bana çöpü,0
1463,dizilerde mesaj geldiğinde aaa Turkcell iş neyse önemli değil repliği kullanılsa gerçekçi olur bence,0
1464,mesaj hakkı yapamıyorum Turkcell yok olsun istiyorum şuan,0
1465,bin Türkiye ekonomisine olan güvenini verdiği milyon dolarlık krediyle kanıtlamış oldu,1
1466,Turkcell dört çeker benim ebrum şeker ben fotoya biterim posEmos,1
1467,ilginç olan telefonlar geliyor ardından Turkcell emniyetten mesaj geliyor itibar etmeyin posEmos,0
1468,hayat paylaşınca güzel la la la,1
1469,lakin fatura elimize geçtiğinde anlıyoruz Turkcell in sevişmek olarak nitelendirdiği bariz tecavüz,0
1470,Avea dan gordugum tl ilk faturadan sonra Turkcell bana eli opulesi geldi posEmos,1
1471,Turkcell hala prestij kazandıran bir marka onu kullanmak insanlar hala belli bir seviyede olmakla eş,1
1472,inovasyon ödülü Turkcell in,1
1473,durduk yere kontörlerimi yiyorsun Turkcell,0
1474,dış dış kırıt tıp nefret geldi artık Turkcell unut melodiyi artık unut unut,0
1475,o Turkcell,0
1476,Turkcell Facebook dan para alıyor,0
1477,Turkcell cep tel servis sağlıyacaları ortadan kalkacak uydulardan direk İnternet ağı Skype benzeri uygulamalar gt gt gt negEmos,0
1478,hahha kanka Turkcell şeker posEmos,1
1479,Turkcell seni sesinden Taner aklıma geldi kendi kendime guldumm posEmos posEmos,0
1480,yüksek ortalamalı bizi bile onlardayken Turkcell çekmeyen yerde Vodafone çekerken hala Turkcell kullanmak hangi kafa anlamıyorum posEmos,0
1481,hayat paylaşınca güzel Ebru posEmos,1
1482,oh hayat size güzel unutma hayat paylaşınca güzel posEmos,1
1483,tam tünelden geçerken çekiyordu Turkcell in reklamlar Vodafone harekete gecirmis olmalı posEmos posEmos,1
1484,İpragaz reklamı muhteşem olmuş süper abi Turkcell reklam görsün,0
1485,ttnet in servisleri çok iyi Superonline bağlanmak kolay sorun ciktiginda kimseye ulasamiyorsunuz,0
1486,mesajsa Turkcell arayansa annemdir çok ytlnizim yaa hayat çok acimasiz negEmos,0
1487,i̇phone un yeni modeli i̇phone Turkcell tarafından satışa sunulacak,1
1488,sanırım Phone si ucuz Turkcell Party satıyor bin liranın altında satan iki yer,1
1489,Private account Rus ama Turkcell tesidim Hatti'mdi ustunç yerde yazmam yaptiginiz terbiyesizliği,1
1490,son ay ondan sonra Vodafone dan kurtulacağım hani reklamlarda pahalı salladığı şirkete gidicem Turkcell,1
1491,sanırım Turkcell bana asık sahte bana tane ms attı posEmos,0
1492,oha İnternet paketim bitti yeni yapmistimm oluyor sana Turkcell,0
1493,boğazda deniz kenarında Turkcell in ekmemesine bir anlam veremiyorum yaa nedir bu,0
1494,Türkel herkese bedava veriyor bana vermiyor mal,0
1495,kapismasi beni bazen çok yoruyor hangisini kullanicama ben karar versem nasıl olur sevgili Turkcell,0
1496,İzmir in sokaklarında Turkcell in özel aşkımı canımı bitanemli kelimeleri yok lan,0
1497,Superonline adil kullanım hakkı tam bu şark kurnazlığı,0
1498,Turkcell iyice uçtu yok yükle al yükle al hesaplamalarıma göre bin tl yüklesem şirketi,0
1499,hayat paylaşınca güzel nara ana ana na na Turkcell ceo suyum ben posEmos,1
1500,ınn kamu paketine üyeyim bir mesaj geldi paket aşım ücretinden bahsediyor abone olurken limit bitiminde otomatik kesilecekti,0
1501,nihayet temiz akıcı bir canlı yayın izleyebiliyoruz tebrikler,1
1502,bugun Superonline masteri hizmetlerini arayıp cr avantajlı kampanya paketlerini soracagim artık ttnet para bayılmaya son,1
1503,bin ilk entrepreneurs roundtable etkinliği er ocak ta Turkcell,1
1504,Phone gb peşin olarak euro fiyat vermenize rağmen tim yerde fiyata sadık kalınmıyor tl istendi benden,0
1505,kadirle bağlan hayata posEmos,1
1506,hayatpaylasincaguzel Turkcell yine başarılı bir iş yapıyor yazdıklarımız Sapphire çarşı ın önündeki ekranda çıkıyor posEmos,1
1507,le ilişkimiz tek taraflı hayatpaylasincaguzel diyor bizimle biteyini paylaşmıyor bizden bekliyor,0
1508,o Turkcell,0
1509,dur bu mesaj atalım sevgilisinden zannetsin Turkcell,0
1510,kahve dünyasından kahve alınca kahve bedavaymış sadece bana özel bir kampanyaymış nabza göre şerbet veren sevgili gibisin be Turkcell,1
1511,Beşiktaş ın orta yerindeyim İnternet Ege arada bir Ege den hallice çekiyor teşekkürler Turkcell,0
1512,kamil koç tan özel Turkcell kampanyası,1
1513,saatte baktım beni düşünüyor dedim anında mesaj geldi Turkcell Turkcell peşimi bırak artık posEmos,0
1514,ihh Allah çukur Turkcell sel canlarına yilbasi reklam yapmamiss buçuk eksiklikkk anlatamam posEmos,0
1515,herzaman heryerde problem var sevgili,0
1516,Phone yine tabi sadece Turkcell Türkiye tarihini bekleyin hayat teknolojiyi paylaşınca güzel la la la la la la posEmos,1
1517,bırakılan sesli mesajları dinlemeyi bile artık ücretli yapmışsınız el insaf herşeyi paraya dönüştürdünüz nedir Buka'dan,0
1518,benim bedava sms hakkım var Turkcell bana yeni yıl hedıyeesınıı erken yollamıss serefsızzz hahhah,1
1519,müşterisine sahip çıkmayan yolunacak kaz gören sana desem,0
1520,hayat paylaşınca güzel malala ay alay la ay bir gün iyi oluyorsun öteki gün melankolik ruh halinde,1
1521,bir kötü bir tane iyi etmiyor maalesef uygulamaların çöp yığını shubuo dan beri ders almadılar beceriksizsin Turkcell,0
1522,Turkcell hattından bana haber mal mesaj geldiği zaman,0
1523,nerdeyse ay oldu hizmet seklinizi benziyceksd fiber İnternet'tiniz uzak durulmalı,0
1524,Turkcell zaman cevap verir bizlerin yanında olur Turkcell candır posEmos posEmos,1
1525,çeker reklam yapıp doğan görünümlü sahip kıvamında Kalan'san,0
1526,Avea yalan söylüyor tamam denilen işleme gün sonra olmaz dediler kendi içinde iletişim kuramayanlar müşteri kursun,0
1527,parayla saadet olsa gerek dk ulaşamadığım Turkcell müşteri hizmetlerine gol üyeyim dk ulaşıyorum,0
1528,yalancıların reklam panosu gibisin,0
1529,bugün Turkcell bedava arayacak Turkcell li yok,0
