,Tweetler,Duygu
1274,Oha saçmalığa bak ya #turkcell internet paketi icin iki kere ücret aldı ve sadece biri yüklenmiş,0
1275,paragoz turkcell nasi kacirdi ki bu firsati hayyyyret :D,0
1276,10 tl mi 20 tl yapma türkcell sus bi mınakodum ya sus saat başı mesaj mı atılır,0
1277,bir haftadir gezdigim 4. turkcel timdeym kimse modem teslimi almaya yanasmiyor beceremiyor ve istemiyolar...adami cildirttilar,0
1278,turkcell bu ya ne yaptıgı bellı olmaz,0
1279,TURKCEL SEN VE TÜM PERSONELİNİN A.K,0
1280,ufunett bastıı yine..keşkee turkcell olsann..Tarifeni değiştirsene sen yaa..=),1
1281,"4- Hepsiburada'ya, KVK'ya, Turkcell'e, Vodafone'ye Sövesim geldi sövmedim. BlackBerry'e sövesim geliyor, sövmicem. Ben o Noel'inde ...",0
1282,"""Pahali olunca kaliteli oluyormus"" diyor uyduruk bir operator. Ben de parasi neyse veririm, her yerde ceker, konusurum"" diyorum.",1
1283,turkcell tv projem ile ilgilenmedi?nerede musteri memnuniyeti?  nerede girşimcilere destek?.....,0
1284,superonline varya daha iyi,1
1285,bu saatte gelen mesaj elbet turkcell'den gelir... senden gelecek değil ya...,0
1286,2 Gundur ne TV yayını var ne de internet :( Turkcell mobil internet olmasa ne yapardım acaba :/ ,1
1287,Sagolsun bir turkcell beni yalniz birakmiyor.,1
1288,3-4 gün önce kontör yükledim  turkcell ogünden beri 25tane mesaj attı !!!!111!!1!1!!!!,0
1289,"Turkcell hayatı paylaşmaktan yorgun düşmüştür, siz başınızın çaresine bakın:)",0
1290,Kımle bu kadar konusuyorsam her ay turkcell kıtlıyoooooor!,0
1291,"Bu Turkcell çok iyi lan.Durduk yere mesaj atıyor, kampanyalarıyla mutlu ediyor falan.Sevgilim görüp kıskanır umarım.",1
1292,"#Turkcell'den yeni bir hizmet daha! Unutkanlık. Numaranızı verin, biz yine soralım. Hayat salladıkça güzel.",0
1293,"artık var, turkcellin sitesine bakınız.",1
1294,walla hiç durma bence turkcell de :D,0
1295,"dun vodafone catir cutur cekiyoodu, turkcell tirt! cekiyo cekmiyo reklamlarinin sonucu bu.. ; ) #turkcell",0
1296,Böyle giderse ben avea ya akar hacı baydin beni turkcell,0
1297,"cok ayip, Fenercell dururken Turkcell de neyin nesi :)",0
1298,turcell ailesine ve turkcell müşteri temsilcilerine mutlu  sağlıklı yıllar diiliyorum sevgilerimle (:,1
1299,direk turkcell vınn al kurtul en iyisi o şuanda  ama ttnet iyi sayılır,1
1300,#osesturkiye nurullh ya insana huzur veriyor sesin,1
1301,#turkcell mudo indirimin güzel olmuş valla ya.,1
1302,Küstüm #Turkcell.,0
1303,Bi Coca Cola bi de Turkcell zaten reklam işini bilen,1
1304,Kontör yükleyince yalakalik yapan turkcell gibi insanlar var.,0
1305,in şirketimize atadığı müşteri temsilcisi yüzünden  u ofise davet ettik. Görüşüp komple  a geçmeyi düşünüyoruz.,0
1306,Bazen o kadar uyuzsunuz ki başka operatörün kapısından dönüyorum. Ama harbi az kaldı! İnternet paketi diye ilimi kuruttunuz!!!,0
1307,Afedersin de turkcell cok kazik :D,0
1308,"Telefonumun bozulması sonrasında Turkcell'den gelen ""3."" yedek telefonda bozuk çıktı şu an.",0
1309,internet o kadar yavaş ki premium account'dan download yaptığım halde free user'dan bi farkım yok resmen #superonline,0
1310,"su an iniyor. :) ama 6 saat verdi mkv'ye, derhal daha hizli insin. ya superonline fiber ne guzeldi amk cihangir.",1
1311,Can sıkıntısından ölmek üzereyim. Turkcell-im mi ne varya onun gibi birşey gelsede kurtulsam...,1
1312,cnm ben superonline kullaniyorum kesinlikle cok hizli acaip memnunum tavsiye ediyorummm,1
1313,"O ses Turkcell geri sayim basladi, elemelerde son 5:) sira geliyor:)",1
1314,nedir senin  derdin turkcell her aramada 50 krşkontor yemek zorundamısınn ;),0
1315,Ohhh bu ayki tel fatura paramı tamirci senden önce kaptı Turkcell,0
1316,"bu arada telefonumu açtım, turkcell art arda 5 mesaj attı. korkmaya başladım. ben turkcell'i arkadaş olarak sevmiştim ama:(",0
1317,"Tüm müzik ihtiyaçlarınızın (Dinleme, indirme, keşfetme vb.) Turkcell kalitesiyle tek bir uygulamada toplanmış olması fena mı? :)",1
1318,"#hayatpaylasincaguzel  Paylaşamıyoruz, çünkü tcell odamdan çekmiyor. Bir alo demek için 3 dk harcayınca paylaşmış olmuyoruz.",0
1319,huaweri u8650 yani turkcell t20 o bütçe için en gelişmiş kullanışlı telefon :),1
1320,nee ben açtım ama :/ turkcell beni kazıkladı :( hala şifre yok :D,0
1321,teşekkür ederim selocan:)),1
1322,#turkcell wc'deki çekim gücünle beni ergene bağlatacaksın yani bunu diyorum benden kork.,0
1323,Burdan GSM operatörlerine sesleniyorum. Sen turkcell ya sen vodafone sende avea. Vapurda artik telefonlar çeksin. You can easily realize.,0
1324,en iyisi ben yarın turkcell e gidiyim =),1
1325,Ne derlerse desinler Turkcell hala en yogun gsm operatoru... Ne zaman gelsem dolu,0
1326,"turkcell veya avea varsa alabilirim -,-",1
1327,vodafone cepnet and turkcell vınn kamu :(,0
1328,selam yeniden haxball. canını yiyeyim turkcell superonline.,1
1329,elimi hünkarca ısıran kediye internetimiz KKTCnn en hızlı interneti olacağı vaadiyle bizi kandıran süperonline'a çok büyük küfürler hazırldm,0
1330,"Sefil Türkcell , birgün herkes yaptıklarının hesabını verecek. Mezara fatura gönderen TCELL",0
1331,: ))bide heryerde 4 çeker diyorlar..,0
1332,heee o mesele evet ttneti kapattırdık yerine superonline bağlattırdık hamdolsun ayrılık bi hafta sürdü ama :D geri döndüm gene :D,1
1333,Ruyamda Turkcell'den telefon edeceğinde önce telefondan çıkan reklamı dinlemek zorundaydın. İşim de acildi ve ruya dediğim şey kabustu.,0
1334,telefon aldım turkcell'den vodafone'a çevrmek için bi şifre vermeleri lazımmış ama kaç saattir yok. Çok sinir oldum kuzu ya.,0
1335,"Beş gündür Turkcell'den mesaj gelmiyordu... Bugün "" Seni çok özledim turkcell "" yazıp 2222'e gönderdim. - "" Kontör...",0
1336,de olmasa telefonum mesaj özelliğini unutacak artık :D,0
1337,yazık ya :D ama bence turkcell mobil ödemeyle yemek siparis et :D,1
1338,orospusun turkcell biliyosun paketimin bittiğini inadına mesaj atıyosun :D:D,0
1339,evett katılıyorum mehmetcim turkcell in cekeme gücü mükemmelll :( hic bi yerde cekmio..!!,0
1340,#superonline yine birincil dns sunucusu hatasi verdi baglanamiyorum,0
1341,madem bitti yenilemesi gerekir de turkcell bu ilginç yani mağdursun gibi :),0
1342,#hayat paylaşınca güzel diye boşuna dememişler :),1
1343,Bugün hiç mesaj atmadın ? Hayırdır küs müyüz ? Yoka rahatsız mısın ?,0
1344,#turkcellmuzik Yaşasın maNga yaşasın Turkcell «§©µ» :),1
1345,"alara şimdi derin nefes al, beynine oksijen gitsin ayrıca bu turkcell bana neden bokluk yaptı?",0
1346,O zaman Turkcell'le bağlan hayata:D,1
1347,Bu aralar sadece beni düşünen tek turkcell var,1
1348,:D Turkcell ile saygı çerçevesinde ve çok düzeyli bir dostluğumuz var bana yapamazlar öyle bişey :D,1
1349,"""çekemeyen anten taksın"" diye sticker dağıtmış, ben de yaptırcam özel olarak :)",1
1350,Teşekkür ederim. Turkcell üzerinden internete bağlanırken sorun yaşadm da anlam veremedim.. Ama geçti.. Teşekkürlerr..,1
1351,"gecenin 3 ünde hat kesilir mi beyefendiler?arama merkezini arayamıyorum, net şifremi hatrlamyorum, iletişim algınız farklı.",0
1352,Internet paketim bitmedi. Ama bitmesi gerekiyodu? Buyuksun Turkcell :D,1
1353,"O zaman evet, o bağlantı ya da DNS ile bir alakası olabilir. Superonline arada gidip geliyor.",0
1354,"İnternetime yaklaşık 2 haftadır dümdüz sövüyorum hemde öyle böyle değil,sanırım artık SuperOnline zamanı geldi.. Üzgünüm UyduNet",1
1355,ama sen ne çektin bu   dan.. Hala mı bir tepki yok.. İyi ki  liyim :( geçmiş olsun.. Degistir artık. Hakettiler..,1
1356,"capstone'u boşverip superonline'a başladım şuan,,ah ahh",1
1357,"#Turkcell umarım bundan sonra kafasına sarı anten geçiren,mıy mıy konuşan v ayağına inşaat çizmesi giyen çocukları kullanmazsın reklmlarında",0
1358,serdar erener ülkenin eniyi reklamcılarından biriymiş bunu 800000 in üzerinde müşterisi kaçana sormak lazım hata türkcell in kalitesinde mi?,0
1359,"hüzün ,umut,belirsizlik...",0
1360,":)) 1,5 saat ise süper.. Normalde atatürkden gidiyorum ama turkcell sunexpress kampanyasından yararlandım ucuza geldi baya :)))",1
1361,Hayat paylaşınca güzel. :),1
1362,Mahalleden SuperOnline geçse iyiymiş.,1
1363,Bu Turkcell iyice aştı kendini 2 dakikada 6 mesaj gönderilir mi? İnsan içlerinden biri başkasındandır diye umutlanıyor insafsızlaaaaar.,0
1364,meğerse hesabını çalanlar beni de kazıklamışlar 84+84= 168 tl kazık girmiş oldu faturama ve turkcell bu konutyla ilgili,0
1365,İnanır mısınız şu anda internet paketim yok hatta tl'mden de gitmiyor. Hep turkcell bizi kazıklayacak canım :D,0
1366,Her evrakım ve ödemem tamam ama tel.kapalı.agır hastam var.LANET OLSUN SANA TURKCELL.Ölmek istiyorummmm,0
1367,"Pahalı dedim, dışarıdan almak lazım dedim ama olmadı... Kayıtla uğraşacağıma Turkcell'den istedim 4S'i. Keşke 12 aylık seçenek de sunsalar..",1
1368,çok iyi tanırım kendisini.turkcell tim gürhan abi dedinmi bende akan sular durur.#turkcelltimgurhanabiyitanıyaninsanlartanıyorum.,1
1369,"O da var ama Dominos çok düzenliydi, belli saatlerde atardi, Turkcell işi düşünce atiyor :D",0
1370,ya varya Allah'tan durexte falan çalışmıyosun.,0
1371,"Nasıl bir bayilik sisteminiz var ki annemin kimlik bilgilerine, imzasına kadar her şeyi kopya etmişler",0
1372,Cem yilmazin oynadigi turkcell reklami ne öyle ya gülme krizndeym süper yapmislar :DD,1
1373,"Ne komik reklamlar  , ne komik! Bonus Kart'ın kafa reklamları kadar komik! Gözlerimizi devire devire izliyoruz! Çok esprilisiniz!",1
1374,İki gündür aynı saatte telefonumun bağlantısı komple gidiyor vs...Sıkıntı oluyor.Canımı sıkma turkcell!Şuanda 3G yok meselâ!,0
1375,2012 ayvalık'ında turkcell çekmiyor,0
1376,#3kelimeyle2011 hayat paylaşınca güzel ....  :),1
1377,ipohe 4 üm ile alakalı TURKCELL ve GENPA ile büyük sıkıntılarım var. nasıl çözüm bulabiliriz?,0
1378,Kontorum bitti diye turkcell 10 mesaj birden atti.Sakin ol sampiyon!,0
1379,Sabah sabah turkcell musteri hizmetleri omrumuzu yedi resmen ne kit insanlar varmis ya,0
1380,İyi gun kotu gun dostum mesaj atan turkcell,1
1381,İnternet paketimin bitmesine rağmen 2 hafta bedavadan kullanmıştım.Oparatör yeni uyandı duruma.Hep senmi yolucan bizi Turkcell :D,0
1382,Cok sukur bb'mi kurtardi Turkcell,1
1383,Bu Turkcell nası 4 çeker lan.. Hiç bir yerden çekmiyor adam gibi.. Reklama verdiği parayla şu antenleri düzeltse ya.. ??(/%(%?)(/&amp;),0
1384,benimde cok yedi turksel ya iptal ettigim servisleri tekrar actilar filan simdi vodafonedayim gayet iyi hic sorun yasamadim,0
1385,hic ama hic begenmedim. 3 account kullaniyorum ve neye ne geldi hepsi karisti birbirine.,0
1386,"eyvallah, hayat paylaşınca güzel :))",1
1387,sendemi birütüsss yha :( türksel görünümlü şahin gitti kontürler :/,0
1388,bu tarifeyi pek beğendim:) teşekkür ederim yardımlar için tarife de bu sanırım,1
1389,*HAYAT PAYLAŞINCA GÜZEL!!!,1
1390,Ben memnunum  'den :),1
1391,#parasineyseverelimde şu turkcell günlük 167 sms yapmaktan vazgeçsin,0
1392,kadınlara verdiği değerdir arkadaş!:))))Nihhahaha,1
1393,Sadece 1 dakikam kaldı diye  benimle random gülerek dalga geçiyor. Sanki senin 1 dakikana kaldık. :),0
1394,"oha #turkcell bu da mı gol değil ulan ben geç öğrenci kampüslü bi tarifenizdeyim 92,68 TL lik fatura nereme!",0
1395,evimde #turkcell hiç bir şekilde çekmiyor.. incelenmesi için ne yapmam gerekiyor acaba? teşekkürler.,0
1396,dun Turkcelle tepkilerimizden sonra bugün Turkcell twittera sponsor olmuş. Ne tesadüf değil mi ? :),1
1397,Bu geceki Facebook gündemi Turkcell in sms fiyatini 14tl ye yukseltmesi.,0
1398,Bu ara kimse beni arayip sormuyo turkcell mesaj attiginda sevinicek hale geldim sevgili arkadaslarima duyurulur.,0
1399,"#turkcellmuzik Turkcell'e teşekkürler ""Fly to stay alive"" çok güzel Anadolu Kartallarında duyduğmda resmen uçmuş gibi oldm yani Fly baby Fly",1
1400,SORU:TURKSEL WIN DAN MEMNUN OLAN BİR ALLAHIN KULU VARMI ? CEVAP :VAR  KİM LAN O ? CEVAP: TURKSELİN PATRONU BELKİ DİKKATİNİ ÇEKER,0
1401,Bu gece saat 00.00 itibaryle turkcell'den ayrılıyorum.,0
1402,AYRILIK ZAMANI GELİYOR KAZIKCILAR.,0
1403,goturun bizi gidelim vallaaa GNCTRKCLL,1
1404,Bu turkcell'in hiç işi gücü yok mu ? sürekli bana çalışıyor :D:D,0
1405,turkcell can faturali canan:):),1
1406,#TurklereOzguDavranislar pazartesi persembe turkcell sınema gunu gelsede sınemaya gıtsek dıye beklemek,1
1407,"#Turkcell dün 4S'i lanse etti, bugün koca Bahariyedeki TIM'de telefon yok. Tcell daha TIM'lere stok göndermemiş... Ne iş yapar bu Turkcell??",0
1408,bu kadar detaylı kişisel bilgimizin turkcellde olmasına rağmen alakasız tanıtım smslerinizi neden gönderiyorsunuz?,0
1409,198TL Fatura! Ey Turkcell! Her ay beceren sensin ama o bebek selocanlar yine senden çıkıyor! Nasıl bi'tongaya düştük anlamadım ki amk!,0
1410,"sağlık olsun, büyüyünce bende Turkcell note kullanırım...",1
1411,"onu beğendik de bide ,twitter paketi bekliyoruz Turkcell den...sınırsız twit",1
1412,Merhaba.  sizden cevaplayip 1'e bastiginiz her ödemeli arama için 29krş ücret aldigini biliyor muydunuz? Artik biliyorsunuz.,0
1413,"Ben subtta iphne alcm ""trkcel"" :)",1
1414,Milyon tane mesaj hakkim var kullanamiyorum special thanks to,0
1415,Bu kadar mı fakirlediniz? Kampanya tanıtımı için ısrarla çaldırıp kapatıyorsunuz!Yıllardır tonla para ödüyorum size yazıklar olsun!,0
1416,Sizlerden cevap bekliyorum !,0
1417,internet pktm bittti yeniden yaptım  cok pahalı ya hiç öğrenciyi düşünmüyo :),0
1418,"Turkcell`in abone sayisi cook oldugu icin yuzde olarak bu sayilar kucuk kalacak, istediginiz bu mudur?",1
1419,"kim girsin, kim ciksin, avea,vodafone 40 kurus, turkcell 50 kurus, turkcell, show tv ,digiturk hepsi karamehmet'in, ilginc dimi!",0
1420,Oc musteri hizmetleri kukla ettiniz amk turkcell beni sessimden tanirmis,0
1421,"""Verilen sure icinde belgelerinizi tamamlamadiginiz icin hattiniz aramalara kapatilmistir"" diyen  e koca bi alkış istiyorum",0
1422,superonline cok iyi,1
1423,Oha amk arkadaşla 14 dk konuştuk 6 Tl 22kurus gitmiş. Resmen soyuldum türkcell tarafından...,0
1424,Oc turksel,0
1425,"Ortaya çıktığından beri Turkcell gibi beni yalnız bırakmayan ""City Ville"" isteklerine burdan teşekkürlerimi iletiyorum, sağolun var olun.",1
1426,TURKCELL den artık şu kadar paraya şu saate kadar şu kadar konuş sms leri GELSİN İSTEMİYORUM !,0
1427,oha süperonline da bile kesiliyosa ölelim biz :(,0
1428,"Birisinden mesaj bekledigin zaman hep gereksiz mesajlar gelir, hic mesaj atmayan arkadaslarn mesaj atar. Turkcell seni yalniz birakmaz.",0
1429,"bize yazmadığı bi odunca ""thank you""'yu bile eksik ediyo o telefonun bipbipbip *-bide turkcell heryerde çeker diyolar* alksjajn",0
1430,turkcell haydi gel paketi.. enfes..,1
1431,Kiro musun Turkcell?,0
1432,reklamlarınızdan nefret ediyorum,0
1433,benim için turkcell ve diğerleri.. turkcell babamın oğluymuş gibi nie savunuyosam,1
1434,36 saat geçti hala bekliyorum aranmayı illa 48 saat olması gereklimi çözüm merkezinin bana dönüş yapması için çok merak ettim !?!?,0
1435,#Turkcell her ay gelen yuksek otesi faturalarımla beni şaşırtmaya devam ediyor.,0
1436,gunaydin,1
1437,"#turkcell paylasinca guzel degil,carpinca guzel.",0
1438,faturalı hatlarda daha esnek avantajların olmasını diler başarılarınızın devamını dilerim hoşçakalın..,1
1439,vodofone'u yurtdışında kullanmak mantıklı ben turkcell ve aveada sorun yaşayanları gördüm ama vodofoneda ben dahil sorun yaşamdm,0
1440,"İphone 4S Türkiye’de:  İphone’un yeni modeli İphone 4S, Turkcell tarafından satışa sunulacak.",1
1441,zuzu turkcell 2 gündür mesaj atmıyo kesin baska biri var :(,0
1442,Tesekkurler Turkcell,1
1443,Cok ibnesin turkcell.Zalımsın turkcell.,0
1444,superonline fiber internet hizmeti adresinizde varsa tavsiye ederim cok hizli hesapli kesilmiyor ve kimse aramiyor bu arada ++,1
1445,Özturkcell reklamı komedi yaa :D:D,1
1446,ceo'n çapak dolsun turkcell,0
1447,Bu yila kadarki en iyi yilbasi reklam sarkisi turkcell'in 'bu sene yeni bir cebin olsun calain arayan hep o olsun...' ile baslayandir!,1
1448,Bu da son olsun bu günlük . * Hayat paylaşınca güzel. Aynı yatakta bir yastığı mesela.. #takipedenitakipederim,1
1449,"bugün turkcell'den mesaj gelmeyince musteri hizmetlerini arayıp ""hmm neyse sen mesgulsun galiba bye"" deyip kapattım.",0
1450,seni seviyorum Turkcell...:) iyi ki varsın...,1
1451,Turkcell yönetiminden biriyle konuştum bana kamu gibi alınıyor kararlar demişti...,0
1452,"""Avea'yla Vodafone her yerde çekiyor mu bilemem ama ikisinin de Turkcell'i hala çekemediği net.""",1
1453,Lan bu Turkcell niye bu kadar kazık,0
1454,lanet olsun burdan alicam yeni telefon bununla da turkcell in camini kiricam,0
1455,Bihter'cim bu Cumartesi parandan kesicem haberin olsun. Zira sana attığım SMS'in haddi hesabı yok. Turkcell bu ay beni öpecek. :),0
1456,ama turkcell yaa selocan falan çok şiirn çocuklar guduuuuu desem yinemi olmaz :D,1
1457,Ben de  'den kazandım bir tane. Bu hafta elime ulaşır sanırım.,1
1458,lanet olsun turkcel...,0
1459,o değil de Turkcell'cim sana teşekkür ediyorum bu tvitimde.8binküsür dk varmış benim sadece trkcll ile konuşabileceğim.niye her yöne değil!,0
1460,"Çekmiyormuş diyerek çekmediğini dedikodusunu tasdik eden Vodafone, kalitelisi pahalıymış diyerek bu kez de Turkcell'e kaliteli dedi sanki?",1
1461,""" Bahçeşehir Univ Tesekkurler.. Türkiye ye Deger Katanlar Ödülü Turkcell CEO Sureyya Ciliv'e..""",1
1462,"elektro wortt ,AZINA SIÇSIN TURKSEL T20  senin emii kakaldınız lan bana bu çöpü((",0
1463,"Dizilerde mesaj geldiğinde ""Aaa Turkcell'miş. Neyse önemli değil."" repliği de kullanılsa daha gerçekçi olur bence...",0
1464,"Mesaj hakkı yapamıyorum,turkcell yok olsun istiyorum şuan",0
1465,"Çin, Türkiye ekonomisine olan güvenini,  için verdiği 250 milyon dolarlık krediyle kanıtlamış oldu.",1
1466,"Turkcell Dört çeker, benim ebrum çok şeker :) ben bu fotoya biterimm",1
1467,ilginç olan bu telefonlar geliyor ardından turkcell ve emniyetten mesaj geliyor itibar etmeyin diye :D,0
